Titulo,Autor,Fecha,Link,Introduccion
Lo acribilla la Guardia Nacional por no detenerse en retén,Staff,"26 julio, 2023",https://laparadadigital.com/lo-acribilla-la-guardia-nacional-por-no-detenerse-en-reten/,"Noticias de Chihuahua.-Personal dela Guardia Nacional mató a balazos a un conductor la noche de ayer, porque al parecer no se detuvo en un retén sobre la carretera Juárez Porvenir, en el municipio de Guadalupe. El hecho generó una intensa movilización de persona de las diferentes corporaciones, pero los soldados se hicieron cargo de asegurar"
Con ‘señales de humo’ mandan patrullas a emergencias; no hay sistema 911,Iván C,"26 julio, 2023",https://laparadadigital.com/con-senales-de-humo-mandan-patrullas-a-emergencias-no-hay-sistema-911/,"Noticias de Chihuahua.- Desde hace más de 12 horas el sistema de Emergencias del 911 esta sin servicio, lo que ha ocasionado que literalmente los agentes que reciben el llamado de la ciudadanía tengan anotar todo con papelito y pluma para luego llamar a los policías en calle. Hasta el momento la Dirección de Seguridad"
Se colgó luego de pelearse con la esposa en El Porvenir,Iván C,"26 julio, 2023",https://laparadadigital.com/se-colgo-luego-de-pelearse-con-la-esposa/,"La policía recibió un informe a la 01:00 horas de hoy sobre un hombre que se quitó la vida en la calle Desierto de Sonora en la colonia El Porvenir, esto se habría dado luego de una fuerte disución con su esposa. De acuerdo a los primeros informes, el hoy fallecido respondía en vida al"
Llegará hoy la temperatura más alta a los 35 grados durante la tarde,Iván C,"26 julio, 2023",https://laparadadigital.com/llegara-hoy-la-temperatura-mas-alta-a-los-35-grados-durante-la-tarde/,"Noticias de Chihuahua.-  Este miércoles, la ciudad de Chihuahua amaneció con una temperatura de 21 grados centígrados, según el pronóstico del clima del portal The Weather Channel. Se espera que la temperatura máxima alcance los 36 grados centígrados durante la tarde, mientras que por la noche, la mínima será de 22 grados centígrados. El cielo"
Levantan y balean a ex policía; lo dejaron por muerto,Staff,"25 julio, 2023",https://laparadadigital.com/levantan-y-balean-a-ex-policia-lo-dejaron-por-muerto/,"Noticias de Chihuahua.- Un ex policía estatal fue privado de la libertad, golpeado, baleado y abandonado creyéndolo muerto. El hombre herido fue identificado con el nombre de nombre Noé Arturo Ch. V, de 32 años de edad, el cual presenta una herida de bala en la mejilla derecha. Los responsables fueron varios hombres que andaban"
Degollan a dueño de taller,Iván C,"25 julio, 2023",https://laparadadigital.com/dejan-a-hombre-degollado-en-predio-de-la-fuentes-mares-y-nva-espana/,"Noticias de Chihuahua. – El cuerpo de un hombre fue encontrado sin vida en el interior de un auto ubicado en un terreno entre la Avenida Nueva España y Fuentes Mares, la víctima presentaba avanzado estado de descomposición. Elementos de la Fiscalía General del Estado recibieron el reporte y acudieron realizar un patrullaje, luego de"
Cierra 18 de agosto convocatoria de PP,Staff,"25 julio, 2023",https://laparadadigital.com/cierra-18-de-agosto-convocatoria-de-pp/,"Noticias de Chihuahua.- Solo hasta este 18 de agosto se recibirán propuestas para participar en la convocatoria del Presupuesto Participativo, PP, 2024, dijo hoy la directora de Desarrollo Humano y Educación del Municipio de Chihuahua Mónica Herrera. “Invitar a toda la gente que no deje de meter su proyecto, y si tienen sobre todo una"
Daba el roll en troca robada; fue detenido,Staff,"25 julio, 2023",https://laparadadigital.com/daba-el-roll-en-troca-robada-fue-detenido/,"Noticias de Chihuahua.- El conductor de una pick up que había sido robada, fue detenido por agentes municipales la tarde del pasado lunes, luego de una persecución. La operación policial quedó grabada por las cámaras frontales de las patrullas que forman parte de la Plataforma Escudo Chihuahua Capital (PECUU), aunado a la tecnología de los"
Matan a 2 mujeres a balazos en Cuauhtémoc,Staff,"25 julio, 2023",https://laparadadigital.com/matan-a-2-mujeres-a-balazos-en-cuauhtemoc/,"Noticias de Chihuahua .- Dos mujeres fueron asesinadas balazos en calles de Ciudad Cuauhtémoc. El crimen ocurrió poco antes de las nueve de la mañana en las calles Río Chínipas y Río Plata de la colonia Barrio Santa María. En el lugar estaba un auto Buick, color blanco de modelo atrasado con una mujer sin"
EN VIVO: Encontronazo en el Juventud y Homero deja a dos lesionados graves,Iván C,"25 julio, 2023",https://laparadadigital.com/en-vivo-encontronazo-en-el-juventud-y-homero-deja-a-dos-lesionados-graves/,"Noticias de Chihuahua. – Un impresionante choque se registró esta tarde sobre el Periférico de la Juventud y Homero, esto luego de un encontronazo entre una pick up de modelo reciente y un vehículo color negro. Al lugar fueron desplegado rápidamente elementos de rescate del Cuerpo de Bomberos para sacar de entre los fierros a"
"EN VIVO: Dos electrocutados; un trabajador de cable, y otro de la CFE",Staff,"25 julio, 2023",https://laparadadigital.com/en-vivo-dos-electrocutados-un-trabajador-de-cable-y-otro-de-la-cfe/,"Noticias de Chihuahua.- Un trabajador de una empresa de cable y comunicación quedó grave al electrocutarse mientras realizaba su labor al sur de la ciudad. El hecho lamentable ocurre en las calles del Fraccionamiento Cerro Grande, y el trabajador fue identificado como Rene López. Según los primeros informes, la persona quedó inconsciente con graves heridas"
Intoxicación masiva en maquila ‘Aeroespace’; los tuvieron ‘secuestrados’ entre vomito,Staff,"25 julio, 2023",https://laparadadigital.com/intoxicacion-masiva-en-maquila-aeroespace-los-tuvieron-secuestrados-entre-vomito/,"Noticias de Chihuahua.- La maquiladora ‘Arnprior Aeroespace’, mantuvo ayer  “secuestrado” a su personal que estaba intoxicado, al grado de no dejarlos salir para no levantar tanta polémica. La empresa canadiense está ubicada en la Avenida Tabalaopa numeral 8901, donde se presenta una intoxicación general, al parecer ocasionada por un quimico. Los empleados empezaron a sentirse"
Aprovehcan sueño profundo de mujer para vaciarle su hogar en Los Fresnos,Iván C,"25 julio, 2023",https://laparadadigital.com/aprovehcan-sueno-profundo-de-mujer-para-vaciarle-su-hogar-en-los-fresnos/,"Noticias de Chihuahua.- La mañana de hoy una mujer que recién se levantaba de su cama, notó algo extraño al salir de la recamara, ya que varios artículos estaban desordenados por lo que realizó una inspección para ver si le habían robado algo. Fue en el fraccionamiento privado Los Fresnos donde la mujer al despertarse"
Humo de incendio enferma a vecinos en Riberas de Sacramento,Staff,"25 julio, 2023",https://laparadadigital.com/humo-de-incendio-enferma-a-vecinos-en-riberas-de-sacramento/,"Noticias de Chihuahua.- Algunos vecinos de la colonia Riberas de Sacramento está padeciendo vómito y dolor de cabeza, a causa del humo de un incendio que estuvo prácticamente toda la noche. Mediante las redes sociales, se han estado publicando casos de personas que aseguran que no pudieron dormir y están sufriendo malestares. Algunos comentarios indican"
VIDEO: Denuncian a joven que golpeó a su pareja afuera de La 4,Iván C,"25 julio, 2023",https://laparadadigital.com/video-denuncian-a-joven-que-golpeo-a-su-pareja-afuera-de-la-4/,"Noticias de Chihuahua.- El fiscal Zona Centro, Francisco Martínez Valle dio a conocer que ya se interpuso una denuncia contra el joven que agredió de un puñetazo, a quien presuntamente sería su pareja afuera del establecimiento denominado La Número 4 Taquería y Cantina. Fue la madre de la joven afectada quien presentó la denuncia ante"
VIDEO: Estrellan patrulla de 1mdp de la SSPE por viajar en carril del BTR,Iván C,"25 julio, 2023",https://laparadadigital.com/video-estrellan-patrulla-de-1mdp-de-la-sspe-por-viajar-en-carril-del-btr/,"Noticias de Chihuahua.- Un impresionante choque se registró hace unos días en Ciudad Juárez, donde una camioneta de lujo de la Secretaría de Seguridad Pública Estatal que viajaba por el carril exclusivo del BTR terminó por impactar contra otro auto que se le cruzó de manera repentina en el camino. La camioneta de la SSPE"
Rafaguea autos de vecinos de fraccionamiento Montecarlo,Iván C,"25 julio, 2023",https://laparadadigital.com/rafaguea-autos-de-vecinos-de-fraccionamiento-montecarlo/,Noticias de Chihuahua.- Habitantes del fraccionamiento Montecarlo denunciaron que uno de los vecinos de la zona atacó con un arma de postas varios de los vehículos causando daños y atemorizando a las familias. Fue en la avenida Desarrollo y Árbol de Lima donde un hombre salió con una pistola de postas y comenzó a disparar
Subirá el termometro hasta los 35 grados durante la tarde,Iván C,"25 julio, 2023",https://laparadadigital.com/subira-el-termometro-hasta-los-35-grados-durante-la-tarde/,"Chihuahua, Chih.- La capital recibió la mañana con una temperatura de 22 grados centígrados, según lo pronosticado por el servicio de climatología de The Weather Channel. A medida que avance el día, se espera que el mercurio alcance los 35 grados como máxima, mientras que por la noche, la temperatura descenderá hasta los 22 grados"
Tenía días sin saber de su hermana y la halla muerta,Staff,"25 julio, 2023",https://laparadadigital.com/tenia-dias-sin-saber-de-su-hermana-y-la-halla-muerta/,"Noticias de Chihuahua.- Una mujer adulta fue hallada sin vida y en estado de descomposición, ayer en la noche en el fraccionamiento Pensiones Civiles del Estado. La mujer fallecida fue identificada con el nombre de Rosario de Fátima B, de 68 años de edad. Una hermana de la víctima dijo a la policía que tenía"
Mata el patas de fierro a dos rarámuris,Staff,"24 julio, 2023",https://laparadadigital.com/mata-el-patas-de-fierro-a-dos-raramuris/,"Noticias de Chihuahua.- En diferentes hechos y con diferencia de una hora, aproximadamente, dos hombres de la etnia tarahumara murieron al ser atropellados por el tren. Los accidentes sucedieron la noche de ayer, en los municipios de Meoqui y Saucillo. El primero de los casos ocurrió a la altura de la comunidad de Lázaro Cárdenas,"
VIDEO: «Estrenan» una de las nuevas patrullas de la DSPM,Iván C,"24 julio, 2023",https://laparadadigital.com/video-estrenan-una-de-las-nuevas-patrullas-de-la-dspm/,"Noticias de Chihuahua.- Un elemento de la Policía Municipal estrelló una de las nuevas unidades de la Dirección de Seguridad Pública Municipal en contra de uno de los camellones en el Periférico de la Juventud. El agente que viajaba en la unidad Ford, de las más equipadas de la policía perdió el control en el"
VIDEO: Safarrancho en La 4; golpea a su novia y la deja en el suelo,Iván C,"24 julio, 2023",https://laparadadigital.com/video-safarrancho-en-la-4-golpea-a-su-novia-y-la-deja-en-el-suelo/,"Noticias de Chihuahua.- Un video que ya circula en redes sociales ha empezado a viralizarse, esto porque se muestra a un joven que golpea al parecer a su novia, quien literalmente la dejó en el piso, los hechos se presentaron en la Cantina Número 4 ubicada sobre el Periférico de la Juventud y casi Juan"
Zumban plomazos en Cuauhtémoc; 1 muerto y un herido,Staff,"24 julio, 2023",https://laparadadigital.com/zumban-plomazos-en-cuauhtemoc-1-muerto-y-un-herido/,Noticias de Chihuahua.- Un muerto y un herido fue el saldo de una persecución y balacera que ocurrió esta mañana en varias calles de Ciudad Cuauhtémoc. Vecinos de distintos sectores de la ciudad estuvieron llamando aterrorizados al teléfono de emergencias para reportar la balacera. En las calles 50 y Chalco fue localizado un hombre sin
Amparo ya está en buzón judicial: PAN,Staff,"24 julio, 2023",https://laparadadigital.com/amparo-ya-esta-en-buzon-judicial-pan/,"Noticias de Chihuahua.- El coordinador del grupo parlamentario Partido Acción Nacional, PAN, Alfredo Chávez dijo hoy que el amparo que interpusieron en contra de la falta de mantenimiento a las carreteras estatales, ya se encuentra en el buzón de los juzgados federales. “Informar que ya fue entregado el amparo, está en el buzón debido a"
Dejan amantes de lo ajeno sin cableado electrico a estudiantes de primaria,Iván C,"24 julio, 2023",https://laparadadigital.com/dejan-amantes-de-lo-ajeno-sin-cableado-electrico-a-estudiantes-de-primaria/,"Noticias de Chihuahua.- Agentes de la Policía Municipal rodearon esta mañana la escuela primaria Quetzalcóatl ubicada al norte de la ciudad, esto tras registrarse un robo en el interior de las instalaciones. Al ingresar el conserje de la escuela para dar mantenimiento a la primaria observó varios destrozos por lo que solicitó apoyo de las"
"Recorren Los Pinos, Malvinas y Esperanza por supuesta balacera",Iván C,"24 julio, 2023",https://laparadadigital.com/recorren-los-pinos-malvinas-y-esperanza-por-supuesta-balacera/,"Noticias de Chihuahua.- Elementos de la Policía Municipal implementaron un operativo en la colonia Los Pinos en la salida a Cuauhtémoc donde reportaron hace unos momentos detonaciones por arma de fuego. Vecinos de dicha colonia reportaron lo anterior a los números de emergencia que escucharon varias detonaciones por disparos de arma de fuego, los agentes"
Muere al chocar y volcar en su Corolla,Staff,"24 julio, 2023",https://laparadadigital.com/muere-al-chocar-y-volcar-en-su-corolla/,"Noticias de Chihuahua.- Un muerto y un lesionado dejó como saldo un accidente automovilístico que ocurrió esta madrugada en el corredor comercial de Cuauhtémoc. La Policía Municipal informó que agentes de Vialidad atendieron el reporte de un choque contra objeto fijo y volcadura, a las 01:47 horas del hoy, en el kilómetro 6+450 de la"
Solicita licencia regidora Bravo Osuna para ir al Ichmujeres,Staff,"24 julio, 2023",https://laparadadigital.com/solicita-licencia-regidora-bravo-osuna-para-ir-al-ichmujeres/,"Noticias de Chihuahua.- En sesión extraordinaria este lunes el Cabildo autorizó la licencia solicitada por la regidora del Partido Acción Nacional Raquel Bravo Osuna, ya que ocupará la titularidad del Instituto Chihuahuense de las Mujeres, en lugar de Neyra Regalado, quien hace días dimitió al cargo. El secretario del Ayuntamiento Roberto Fuentes detalló que el"
Confirman brotes de tubercolosis en Cereso 3 de Juárez,Iván C,"24 julio, 2023",https://laparadadigital.com/confirman-brotes-de-tubercolosis-en-cereso-3-de-juarez/,"Noticias de Chihuahua. – El Cereso 3 de Ciudad Juárez está bajo un cerco sanitario en estos momentos, debido a un brote de tuberculosos, esto ha generado temor no sólo en los internos, sino en el propio personal que labora en dicha penitenciaria. Al respecto el secretario de Seguridad Pública Estatal, Gilberto Loya confirmó que"
Encuentran a hombre «casi» degollado en Residencial Campestre,Iván C,"24 julio, 2023",https://laparadadigital.com/encuentran-a-hombre-casi-degollado-en-residencial-campestre/,"Noticias de Chihuahua.- Durante la media noche, un hombre fue atacado con un cuchillo en las inmediaciones del Residencial Campestre, a quien trataron de degollarlo, la víctima en el piso al momento de que arribaron elementos de la Policía Municipal. Fue entre las calles Camino Campestre y Alaska donde se registraron los hechos, la víctima"
Supuesto incendio en vivienda de Villa Juárez moviliza a bomberos,Iván C,"23 julio, 2023",https://laparadadigital.com/supuesto-incendio-en-vivienda-de-villa-juarez-moviliza-a-bomberos/,"Noticias de Chihuahua.- A los números del 911 se reportó un fuerte incendio en calles de la colonia Villa Juárez, esto generó una movilización por parte del Cuerpo de Bomberos y Policía Municipal. Los policías llevaron a cabo un acordonamiento del perímetro para evitar que tercero resultaran lesionados. En tanto que los bomberos sofocaron el"
CARJAKING EN OXXO: Recuperan auto en Avalos y hay una lesionada,Iván C,"23 julio, 2023",https://laparadadigital.com/carjaking-en-oxxo-recuperan-auto-en-avalos-y-hay-una-lesionada/,"Noticias de Chihuahua.- Policías municipales lograron recuperar un auto que fue robado con lujo de violencia afuera de un OXXO en la Juan Pablo II donde una mujer resultó lesionada. Al reportar el hecho a los números de emergencia, la policía activo un protocolo, durante los patrullajes, los agentes detectaron el auto robado, que era"
Le propinan balazos a conductor en Oxxo de la JPII para robarle el auto,Iván C,"23 julio, 2023",https://laparadadigital.com/le-propinan-balazos-a-conductor-en-oxxo-de-la-jpii-para-robarle-el-auto/,Noticias de Chihuahua.- Esta tarde se reportó un robo a vehículo a mano armada afuera de un establecimiento Oxxo al sur de la ciudad lo que ha movilizado a un operativo de la policía. Los hechos se registraron sobre la Juan Pablo II y casi 77 en las inmediaciones de un Oxxo. El conductor de
Aseguran arsenal en Madera; no hay detenidos,Staff,"23 julio, 2023",https://laparadadigital.com/aseguran-arsenal-en-madera-no-hay-detenidos/,"Noticias de Chihuahua.- Soldados, Guardia Nacional y policías del estado, aseguraron 12 armas de uso exclusivo del ejército, más de 1 mil cartuchos y dos vehículos, durante operativos realizados en el municipio de Madera. En recorridos ubicaron dos vehículos, en los cuales hallaron cuatro fusiles de asalto. La finca donde estaban los dos automotores fue"
Caen en fiesta rave 21 menores,Staff,"23 julio, 2023",https://laparadadigital.com/caen-en-fiesta-rave-21-menores/,"Noticias de Chihuahua.- Agentes municipales y personal de la Secretaría del Ayuntamiento del Gobierno Municipal reventaron una fiesta “rave” que se realizaba en una granja, donde encontraron y aseguraron a 21 adolescentes menores de edad. La fiesta se realizó en el lugar llamado “Granja Verduras Verdes”, ubicada en la calle Unidad sin número de la"
"GALERIA: «Yo no se nada jefe, se lo juro. No se nada», dice llorando presunto secuestrador y sicario",Staff,"23 julio, 2023",https://laparadadigital.com/galeria-yo-no-se-nada-jefe-se-lo-juro-no-se-nada-dice-llorando-presunto-secuestrador-y-sicario/,"Noticias de Chihuahua.- Un grupo de sicarios llegó a una granja en la carretera a Juárez, y como “juan por su casa”, se apodera de la misma y secuestra a los moradores, un padre de familia y su hija de 28 años de edad. Los informes extraoficiales a La Parada Digital señalan que dicha acción"
EN VIVO: Rescatan a mujer secuestrada en cateo a granja,Iván C,"23 julio, 2023",https://laparadadigital.com/revientan-vivienda-en-ejido-sacramento-y-salvan-a-mujer-hay-detenidos/,"Noticias de Chihuahua.- Una jovencita fue secuestrada anoche en un Oxxo, y este día corporaciones policíacas recibieron informes de si ubicación. Por ello, montaron un operativo en una granja del Ejido Sacramento, donde todo culminó con éxito. Se indica también que se reportan varios cadáveres en dicha granja, al parecer utilizada como “narcocementerio”, pero aún"
Capturan a 4 polis de Aldama por quitar fierro y sello a caballo que ocacionó muerte de David,Iván C,"23 julio, 2023",https://laparadadigital.com/capturan-a-4-polis-de-aldama-por-quitar-fierro-y-sello-a-caballo-que-ocaciono-muerte-de-david/,"Noticias de Chihuahua.- Elementos de la Agencia Estatal de Investigación realizaron un operativo en el municipio de Aldama donde capturaron a 5 policías municipales de la localidad quienes son señalados de haber manipulado evidencia, donde David un joven de 21 años perdió la vida. Tres de los agentes fueron arrestados durante sus funciones en la"
FOTOS: Menones contentos con el rescate de El Beny,Staff,"23 julio, 2023",https://laparadadigital.com/fotos-menones-contentos-con-el-rescate-de-el-beny/,"Noticias de Chihuahua.- El joven Beny, salió a distraerse desde ayer en su cuatrimoto con rumbo a Majalca, pero ya no regreso. Tras pasar las horas, sus familiares se preocuparon y solicitaron el apoyo de los elementos de rescate. Tras involucrarse el helicóptero de la Policías Municipal, y varias unidades todo terreno en la Sierra"
Le brincan tres chacalones a jovencito y le dan tremenda golpiza,Iván C,"23 julio, 2023",https://laparadadigital.com/le-brincan-tres-chacalones-a-jovencito-y-le-dan-tremenda-golpiza-en-la-nva-espana/,"Noticias de Chihuahua.- Un joven de tan sólo 18 años de edad fue brutalmente golpeado por otros tres sujetos aproximadamente a las 5 de la mañana en las calles 80 y Nueva España, quedando mal herido en plena vía pública. Se trata de un joven de la etnia Tarahumara quien se encontraba bajo los influjos"
Se lo surte El Chapo a varillazos,Staff,"23 julio, 2023",https://laparadadigital.com/se-lo-surte-el-chapo-a-varillazos/,"Noticias de Chihuahua.- Un hombre apodado El Chapo atacó con una varilla a una persona ayer en la noche, sin aparente motivo. La policía informó que cerca de la media noche acudieron a la calle Radar en la colonia Las Torres Sur, donde reportaban una persona herida. El afectado, Humberto G. de 32 años de"
"Andaba «El Benny» de paseo, cruzó los campos menonitas y terminó perdido en Majalca",Iván C,"23 julio, 2023",https://laparadadigital.com/andaba-el-benny-de-paseo-cruzo-los-campos-menonitas-y-termino-perdido-en-majalca/,"Noticias de Chihuahua. – Desde ayer por la tarde, El Benny, un integrante menonita salió a de paseo al Campo 61, y al distraerse terminó extraviado en la Sierra de Majalca, al no responder su teléfono celular, los amigos y familiares decidieron solicitar ayuda a los números de emergencia. Bomberos, miembros de la comunidad, así"
Pronostican fuerte calor para hoy con máxima de los 35 grados,Iván C,"23 julio, 2023",https://laparadadigital.com/pronostican-fuerte-calor-para-hoy-con-maxima-de-los-35-grados/,"Noticias de Chihuahua. – Este domingo esta pronosticado que la temperatura máxima llegue a la capital a los 35 grados centígrados, en tanto que la mínima fue de los 23 grados, está contemplado un cielo parcialmente nublado y con pronósticos de lluvias de un 11 por ciento. Para mañana lunes la temperatura mínima sería de"
Otra vez se pone a bailar Sheinbaum sen Chihuahua; ahora como chola,Staff,"22 julio, 2023",https://laparadadigital.com/otra-vez-se-pone-a-bailar-sheinbaum-sen-chihuahua-ahora-como-chola/,"Claudia Sheinbaum, aspirante a la candidatura presidencial de Morena, no se guardó nada a su llegada a Ciudad Juárez, Chihuahua y sacó sus pasos prohibidos en pleno aeropuerto. Un video compartido por la exjefa de gobierno de la CDMX muestra cómo llegó bailando al aeropuerto de Ciudad Juárez, Chihuahua, mientras cantaba un imitador de Juan Gabriel. Claudia Sheinbaum fue captada cuando hacía un paso hasta abajo con un"
Muere en casa de huéspedes en la zona centro,Staff,"22 julio, 2023",https://laparadadigital.com/muere-en-casa-de-huespedes-en-la-zona-centro/,"Noticias de Chihuahua.- En plena zona centro se reportó la muerte de un hombre, acudiendo unidades policiacas. Se indica que es al interior de una casa de huéspedes donde se reporta el hecho. Unidades policiacas acuden a las calles 12 y Victoria lugar para iniciar las indagatorias. Según el reporte, la persona llegó ayer a"
"‘La ligera lluvia de ayer, solo trajó apagones’; Villa Juárez también sin luz",Staff,"22 julio, 2023",https://laparadadigital.com/la-ligera-lluvia-de-ayer-solo-trajo-apagones-villa-juarez-tambien-sin-luz/,"Noticias de Chihuahua.-  La ligera lluvia de anoche, solo trajo más calor y apagones en la ciudad; así lo manifiestan vecinos de la colonia Villa Juárez. Indican que desde ayer en la tarde, se les fue la luz a varias familias que habitan desde la 15 a la 13, de la Portillo a la Ojinaga,"
Lo dejan a pie mientras estaba en Misa,Staff,"22 julio, 2023",https://laparadadigital.com/lo-dejan-a-pie-mientras-estaba-en-misa/,"Noticias de Chihuahua.- Un menonita fue víctima del robo de su troca, mientras se encontraba en una iglesia del municipio de Cuauhtémoc. La Policía Municipal informó que ayer a las 23:15 horas, se reportó el robo de una troca en el exterior de la Iglesia del campo 110 de la colonia Swift Current. Policías del"
Iba caminando y sintió un puñal,Staff,"22 julio, 2023",https://laparadadigital.com/iba-caminando-y-sintio-un-punal/,"Noticias de Chihuahua.- Con una herida en la espalda causada con una navaja resultó un hombre al ser atacado sin motivo aparente, en Ciudad Cuauhtémoc. La Policía Municipal informó que atendió a una persona herida a las 18:20 horas de ayer, en la avenida Sexta y Rayón, de la zona centro. Los agentes realizaban recorridos"
"Salen a dormir a la banqueta, y autos en Punta de Oriente; desde ayer sin luz",Staff,"22 julio, 2023",https://laparadadigital.com/salen-a-dormir-a-la-banqueta-y-autos-en-punta-de-oriente-desde-ayer-sin-luz/,"Noticias de Chihuahua.- En Punta de Oriente hay domicilios que ya perdieron la comida que tenían en refrigeración, al igual que algunos medicamentos. No tienen aire acondicionado, ante la intensa ola de calor que asola al Estado. Ante ello, vecinos decidieron salir de sus casas y dormir afuera sobre la banqueta, otros se quedaron en los vehículos."
Plantea Bonilla proyecto alterno del relleno sanitario,Staff,"22 julio, 2023",https://laparadadigital.com/plantea-bonilla-proyecto-alterno-del-relleno-sanitario/,"Noticias de Chihuahua.- El presidente municipal de Chihuahua Marco Bonilla dijo hoy que ya se trabaja en un plan alterno, ante el aplazamiento una vez de la resolución sobre los amparos que se interpusieron en contra de la construcción del nuevo relleno sanitario metropolitano, pero que podría tardar tres o cuatro semanas. “Hemos estado en"
A balazos acaban con la vida de El Diablo en CJ,Staff,"22 julio, 2023",https://laparadadigital.com/a-balazos-acaban-con-la-vida-de-el-diablo-en-cj/,"Noticias de Chihuahua.- Un hombre a quien supuestamente lo apodaban El Diablo fue asesinado a balazos en Ciudad Juárez. El hombre quedó tendido sin vida sobre la banqueta, en las calles Sexta y Privada Pino Suárez en la colonia División del Norte. De manera extraoficial se informó que el victimado respondía al nombre de Antonio"
"EN VIVO: Semáforo de adorno, ahora se cae; ‘Qué bueno, no servia para nada’, guiadores",Staff,"21 julio, 2023",https://laparadadigital.com/semaforo-de-adorno-ahora-se-cae-que-bueno-no-servia-para-nada-guiadores/,"Noticias de Chihuahua.- Otro enorme caos vial originó un semáforo de adorno en la ciudad, mismo que no funciona y solo ocasiona choques. En esta ocasión fue en la Avenida Nogales y Sosa Vera. Los guiadores al ver el semáforo sobre la cinta asfáltica, señalaban que estaba mejor así, pues nunca ha funcionado en dicha"
Macabro: encuentran corazón en un parque,Staff,"21 julio, 2023",https://laparadadigital.com/macabro-encuentran-corazon-en-un-parque/,"Noticias de Chihuahua.- Un corazón que no se ha determinado si es de humano o de animal, fue localizado esta tarde en un parque. La policía informó que minutos antes de las dos de la tarde acudieron a la avenida Víctor Hugo y calle Porfirio Parra, en la colonia Las Alamedas, frente a Plaza Sendero,"
"Me van a inventar delitos, asegura Gálvez",Staff,"21 julio, 2023",https://laparadadigital.com/me-van-a-inventar-delitos-asegura-galvez/,"Noticias de Chihuahua.- Luego de su reunión con diputados del Partido Acción Nacional, la senadora por ese partido Xóchitl Gálvez denunció que el presidente Andrés Manuel López Obrador ha ejercido violencia de género en su contra y que muy seguramente me va a inventar delitos para evitar que sea candidata”. A pesar de que incluso"
EN VIVO: ‘Ni a un perro lo dejan morir así’,Staff,"21 julio, 2023",https://laparadadigital.com/en-vivo-ni-a-un-perro-lo-dejan-morir-asi/,"Noticias de Chihuahua.- Lo vieron agonizando desde ayer, y nadie hizo nada. Eso comentarios lugareños y paseantes del sur de la ciudad. Hoy, lo encontraron sin vida a un costado de las vías del tren. Fue cerca de la empresa Interceramic, a unos metros del puente, donde paseantes observaron el cuerpo, mismo que expedía un"
"EN VIVO: ¡Corrale, corrale!, ladrón se refugia en el Canal tras arrebatar bolsos a señoras",Iván C,"21 julio, 2023",https://laparadadigital.com/en-vivo-corrale-corrale-ladron-se-refugia-en-el-canal-tras-arrebatar-bolsos-a-senoras/,"Noticias de Chihuahua.- Una peliculesca persecución ciudadana se registró en calles del Centro Histórico, esto luego de que un individuo le arrebatara el bolso a una mujer cerca de la calle Progreso para luego tratar de huir hasta ingresar al Canal Teófilo Borunda. Noticias de Chihuahua.- Impresionante persecución por parte de varios empleados de municipio"
VIDEO: Andaban jugando en El Palomar y se topan con las jeringas de los «tecatos»,Iván C,"21 julio, 2023",https://laparadadigital.com/video-andaban-jugando-en-el-palomar-y-se-topan-con-las-jeringas-de-los-tecatos/,"Noticias de Chihuahua.- Varios jovencitos fueron sorprendidos curioseando en el parque El Palomar, cerca de la zona conocida como Las Palomas donde hay varias jeringas de usuarios de drogas. Se trata de un grupo de jovencitos que estaban cerca de varias jeringas, por lo que se les pidió que por su seguridad estuvieran a una"
GALERIA: Aún continua la alerta por quemazón en maderería; más de 200 mil litros agua,Staff,"21 julio, 2023",https://laparadadigital.com/galeria-aun-continua-la-alerta-por-quemazon-en-madereria-mas-de-200-mil-litros-agua/,"Noticias de Chihuahua.- Los bomberos aún no tienen un informe oficial de los daños ocasionados en la fábrica de muebles denominada ‘Old Oak Furniture’, de la calle 34, en la colonia Pacífico, sin embargo indicaron que participaron 42 bomberos en las labores, y aún continúan 13 en el área a más de 12 horas de"
"En pro de la niñez, convenio entre Municipio y Unicef",Staff,"21 julio, 2023",https://laparadadigital.com/en-pro-de-la-ninez-convenio-entre-municipio-y-unicef/,"Noticias de Chihuahua.- Esta mañana el presidente municipal de Chihuahua Marco Bonilla encabezó la firma de un convenio con el Fondo de las Naciones Unidas para la Infancia, Unicef, para fortalecer los programas y políticas públicas del Gobierno Municipal en materia de niñas, niños y adolescentes, NNA, Se informó que será a través del Sistema"
Muere mientras jalaba en la noche,Staff,"21 julio, 2023",https://laparadadigital.com/muere-mientras-jalaba-en-la-noche/,"Noticias de Chihuahua.- Mientras trabajaba dando mantenimiento en unos departamentos, un hombre falleció la noche de ayer. La víctima fue identificada con el nombre de Cayetano P. L., de 62 años de edad, según el reporte que levantó la policía. El deceso del trabajador fue reportado a la policía a las 21:55 horas de ayer,"
«Sacan» la siguiente semana casi 90 concesiones a incumplidos,Iván C,"21 julio, 2023",https://laparadadigital.com/sacan-la-siguiente-semana-casi-90-concesiones-a-incumplidos/,"Noticias de Chihuahua.- El Gobierno del Estado estaría cancelando por lo menos 88 concesiones de rutas alimentadoras en la ciudad de Chihuahua ya que no han cumplido con los acuerdos pactados por el incremento de la tarifa al transporte urbano. El secretario General de Gobierno, Santiago de la Peña acusó que muchos de los concesionarios"
